text	label
the	O
mechanism	O
of	O
action	O
via	O
a	O
forward	O
genetic	O
screen	O
 ATP, tRNA, or L-pro sites	S_Anatomical_Substances
supported	O
by	O
the	O
structural	O
data	O
from	O
high	O
resolution	O
crystal	O
structures	O
of	O
drug	O
bound	O
enzyme	O
complexes	O
These	O
data	O
provide	O
an	O
avenue	O
for	O
structure	O
based	O
activity	O
enhancement	O
of	O
this	O
chemical	O
series	O
as	O
anti	O
infectives	O
T477A and T592S	S-Protien
RNA	O
seq	O
to	O
identify	O
mutations	O
in	O
the	O
coding	O
sequence	O
conferring	O
drug	O
resistance	O
by	O
computational	O
analysis	O
of	O
variants	O
DNA	O
sequencing	O
inhibition	O
at	O
the	O
cellular	O
proximal	O
to	O
terminals	O
of	O
the	O
PPL	O
scaffold	O
and	O
not	O
directly	O
in	O
the	O
g	O
resistant	O
parasites	O
were	O
analyzed	O
with	O
wild	O
established	O
two	O
mutations	O
type	O
strain	O
by	O
and	O
enzymatic	O
TgPRS	O
levels	O
compared	O
to	O
the	O
counterparts	O
PPL	O
series	O
exhibited	O
poten	O
 1-(pyridin-4-yl)	S-Chemical_Substance
pyrrolidin-2-one (PPL) scaffold 	S-Chemical_Substance
has	O
been	O
validated	O
to	O
bind	O
to	O
PRS	O
and	O
kill	O
ATP	O
mimetic	O
centered	O
on	O
cancer,	S-Disease
Notch	O
signaling	O
pathway	O
has	O
been	O
reported	O
to	O
be	O
involved	O
in	O
the	O
development	O
and	O
progression	O
of	O
various	O
types	O
of	O
cholangiocarcinoma (CCA	S-Disease
Compounds	O
that	O
modulate	O
this	O
signaling	O
pathway	O
could	O
be	O
promising	O
candidates	O
for	O
 CCA	S-Disease
ncluding	O
treatment	O
and	O
control	O
The	O
study	O
investigated	O
the	O
antiproliferative	O
activities	O
and	O
modulatory	O
effects	O
o	O
atractylodin	S-Chemical_Substance
β-eudesmol	S-Chemical_Substance
and	O
Atractylodes lancea (Thunb.) DC.	B-Chemical_Substance
Notch1 and Notch2 receptors, JAG1, mTOR, PI3K, and YAP	I-Chemical_Substance
(Snail) in HuCCT-1 (CCA cell line) and OUMS-36T-1 (normal fibroblast cell line).	E-Chemical_Substance
Gemcitabine 	S-Chemical_Substance
 (DAPT and zebularine	S-Chemical_Substance
on	O
Notch	O
signaling	O
and	O
upstream	O
molecules	O
the	O
two	O
bioactive	O
compounds	O
of	O
nd	O
downstream	O
molecules	O
CCA	O
and	O
Notch	O
inhibitors	O
were	O
included	O
in	O
the	O
experiments	O
as	O
positive	O
control	O
compounds	O
standard	O
drug	O
for	O
he	O
antiproliferative	O
activity	O
was	O
evaluated	O
using	O
MTT	O
assay	O
mRNA	O
and	O
protein	O
expression	O
of	O
Notch	O
signaling	O
molecules	O
were	O
evaluated	O
using	O
real	O
time	O
PCR	O
and	O
Western	O
blot	O
analysis	O
Atractylodin	S-Chemical_Substance
β-eudesmol	S-Chemical_Substance
atractylodin 	S-Chemical_Substance
β-eudesmo	S-Chemical_Substance
atractylodin	S-Chemical_Substance
 β-eudesmol	S-Chemical_Substance
moderately	O
inhibited	O
HuCCT	O
1	O
cell	O
growth	O
with	O
IC50	O
concentration	O
that	O
inhibits	O
cell	O
growth	O
by	O
50	O
of	O
29	O
00	O
6	O
44	O
and	O
16	O
80	O
4	O
41	O
µg	O
ml	O
mean	O
SD	O
respectively	O
The	O
direction	O
and	O
extent	O
of	O
the	O
modulatory	O
effects	O
on	O
mRNA	O
and	O
protein	O
expression	O
in	O
the	O
CCA	O
cell	O
line	O
varied	O
with	O
the	O
signaling	O
molecules	O
Notch1	O
receptor	O
was	O
shown	O
to	O
be	O
the	O
most	O
promising	O
target	O
of	O
CCA	O
The	O
level	O
of	O
gene	O
expression	O
was	O
significantly	O
downregulated	O
0	O
042	O
to	O
0	O
195	O
fold	O
of	O
control	O
after	O
treating	O
HuCC	O
T1	O
cells	O
with	O
both	O
compounds	O
at	O
low	O
and	O
high	O
concentrations	O
The	O
extent	O
and	O
change	O
in	O
Notch1	O
gene	O
expression	O
correlated	O
well	O
with	O
protein	O
expression	O
The	O
notch	O
signaling	O
pathway	O
could	O
be	O
a	O
promising	O
target	O
of	O
in	O
CCA	O
br	O
and	O
antimalarial	B-Chemical_Substance
chemotypes,	I-Chemical_Substance
The	O
development	O
of	O
new	O
antimalarials	O
is	O
required	O
because	O
of	O
the	O
threat	O
of	O
resistance	O
to	O
current	O
antimalarial	O
therapies	O
To	O
discover	O
new	O
we	O
screened	O
the	O
Janssen	O
Jumpstarter	O
library	O
against	O
the	O
Cerebral 	B-Disease
malaria (	I-Disease
CM	O
the	O
deadliest	O
complication	O
of	O
Despite	O
significant	O
scientific	O
progress	O
over	O
the	O
last	O
two	O
decades	O
malaria	S-Disease
remains	O
a	O
global	O
burden	O
that	O
causes	O
thousands	O
of	O
deaths	O
every	O
year	O
In	O
the	O
absence	O
of	O
effective	O
and	O
practical	O
preventive	O
measures	O
the	O
only	O
current	O
option	O
for	O
reducing	O
the	O
mortality	O
and	O
morbidity	O
of	O
malaria	S-Disease
is	O
chemotherapy	O
However	O
due	O
to	O
the	O
minimal	O
stock	O
of	O
active	O
antiparasitic	O
analogs	O
issues	O
of	O
toxicity	O
and	O
the	O
repeated	O
appearance	O
of	O
drug	O
resistance	O
scientists	O
must	O
broaden	O
the	O
arsenal	O
of	O
existing	O
therapies	O
beyond	O
conventional	O
medicinal	O
chemistry	O
To	O
curb	O
this	O
menace	O
a	O
series	O
of	O
potential	O
metal	O
based	O
hybrids	O
have	O
been	O
synthesized	O
and	O
screened	O
Ferrocene	S-Chemical_Substance
potent	B-Chemical_Substance
organometallic 	I-Chemical_Substance
is	O
one	O
of	O
the	O
candidates	O
and	O
the	O
hybridization	O
of	O
ferrocene 	S-Chemical_Substance
pharmacophores	S-Chemical_Substance
with	O
other	O
results	O
in	O
compounds	O
with	O
enhanced	O
biological	O
activities	O
Many	O
researchers	O
have	O
reported	O
the	O
ferrocene	B-Chemical_Substance
compounds	I-Chemical_Substance
 pharmacophores	S-Chemical_Substance
as	O
potent	O
anticancer and antimalarial agents	B-Chemical_Substance
and	O
useful	O
as	O
when	O
hybridized	O
with	O
other	O
pharmaceutical	O
hybrids	O
 Drug, 	B-Chemical_Substance
Ferroquine (FQ, SSR97193),	I-Chemical_Substance
 organometallic compound 	E-Chemical_Substance
is	O
currently	O
the	O
most	O
advanced	O
developed	O
from	O
the	O
hybridization	O
of	O
 ferrocene	S-Chemical_Substance
chloroquine 	S-Chemical_Substance
and	O
has	O
demonstrated	O
great	O
potency	O
in	O
clinical	O
trials	O
against	O
both	O
drug-sensitive 	B-Disease
drug-resistant	I-Disease
malaria. 	S-Disease
ferroquine 	S-Chemical_Substance
Not	O
only	O
but	O
its	O
derivatives	O
have	O
shown	O
significant	O
activity	O
as	O
antimalarial	O
agents	O
The	O
present	O
review	O
focuses	O
on	O
the	O
discovery	O
of	O
FQ	O
the	O
hypothesis	O
of	O
its	O
mode	O
of	O
action	O
and	O
recent	O
clinical	O
trials	O
of	O
ferrocene	O
compounds	O
as	O
a	O
new	O
class	O
of	O
antimalarial	O
agents	O
The	O
structure	O
activity	O
relationship	O
SAR	O
of	O
ferrocene	O
derivatives	O
is	O
also	O
discussed	O
to	O
provide	O
insight	O
into	O
the	O
rational	O
design	O
of	O
more	O
effective	O
antimalarial	O
candidates	O
Finally	O
efforts	O
have	O
been	O
made	O
to	O
discuss	O
the	O
future	O
expectations	O
for	O
ferrocene-based	B-Chemical_Substance
antimalarial drugs.	I-Chemical_Substance
Background	O
Ensuring	O
blood	O
safety	O
is	O
the	O
primary	O
goal	O
of	O
transfusion	O
medicine	O
Despite	O
extensive	O
serological	O
tests	O
and	O
strict	O
safety	O
measures	O
the	O
risk	O
of	O
 transfusion-	B-Disease
transmitted 	I-Disease
infections 	E-Disease
TTIs	O
still	O
exists	O
As	O
applied	O
to	O
blood	O
screening	O
Nucleic	O
Acid	O
Amplification	O
Test	O
NAT	O
offers	O
much	O
higher	O
sensitivity	O
for	O
detecting	O
viral	O
infections	O
It	O
is	O
however	O
currently	O
available	O
to	O
a	O
handful	O
of	O
centers	O
due	O
to	O
the	O
high	O
cost	O
This	O
study	O
aims	O
to	O
establish	O
the	O
Effectiveness	O
of	O
NAT	O
by	O
assessing	O
the	O
NAT	O
yield	O
and	O
residual	O
risk	O
of	O
transmission	O
of	O
Hepatitis	B-Organism
B	I-Organism
virus 	E-Organism
hepatitis 	B-Organism
C	I-Organism
 virus	E-Organism
 HIV 	S-Disease
with	O
and	O
without	O
NAT	O
testing	O
Material	O
and	O
method	O
This	O
prospective	O
cross	O
sectional	O
study	O
recruited	O
blood	O
donors	O
from	O
January	O
2020	O
to	O
November	O
2022	O
All	O
donors	O
underwent	O
routine	O
serologic	O
screening	O
Only	O
serologically	O
negative	O
donors	O
were	O
tested	O
fo	O
HBV, HCV, and HIV	S-Disease
by	O
NAT	O
The	O
NAT	O
yield	O
and	O
residual	O
risk	O
RR	O
per	O
million	O
donors	O
were	O
computed	O
for	O
viral	O
infections	O
in	O
seronegative	O
blood	O
donors	O
and	O
calculated	O
using	O
the	O
incidence	O
window	O
period	O
model	O
Result	O
A	O
total	O
of	O
59708	O
donors	O
were	O
included	O
during	O
the	O
study	O
period	O
The	O
overall	O
prevalence	O
of	O
TTI	O
s	O
were	O
HCV	S-Disease
HBV	S-Disease
 HIV	S-Disease
Syphilis 	S-Disease
malaria	S-Disease
Fo	O
1	O
7	O
n	O
1018	O
1	O
5	O
n	O
918	O
0	O
07	O
n	O
47	O
1	O
2	O
n	O
758	O
and	O
0	O
3	O
n	O
218	O
Out	O
of	O
57759	O
seronegative	O
donors	O
thirty	O
four	O
NAT	O
reactive	O
samples	O
were	O
identified	O
with	O
3	O
cases	O
of	O
HCV	S-Disease
HBV,	S-Disease
HIV 	S-Disease
1	O
cases	O
cases	O
NAT	O
yield	O
o	O
nd	O
Ni	O
HBV 	S-Disease
 HCV 	S-Disease
HCV	S-Disease
by	O
94	O
5	O
Conclusion	O
Our	O
study	O
showed	O
that	O
NAT	O
detected	O
34	O
out	O
of	O
57759	O
cases	O
initially	O
missed	O
by	O
serological	O
tests	O
The	O
study	O
suggests	O
that	O
the	O
parallel	O
use	O
of	O
serology	O
and	O
NAT	O
screening	O
of	O
donated	O
blood	O
would	O
be	O
beneficial	O
with	O
a	O
NAT	O
yield	O
of	O
1	O
in	O
19253	O
and	O
RR	O
of	O
0	O
8	O
per	O
million	O
donations	O
NAT	O
testing	O
was	O
1	O
in	O
1863	O
with	O
an	O
RR	O
of	O
8	O
6	O
per	O
million	O
followed	O
by	O
reduced	O
RR	O
for	O
by	O
48	O
9	O
and	O
 HBV	S-Disease
We	O
conducted	O
a	O
study	O
on	O
the	O
Trobriand	O
Islands	O
of	O
Papua	O
New	O
Guinea	O
PNG	O
in	O
2018	O
to	O
verify	O
the	O
safety	O
and	O
efficacy	O
of	O
the	O
 artemisinin	B-Chemical_Substance
-piperaquine	I-Chemical_Substance
mass drug	E-Chemical_Substance
administration	O
MDA	O
campaign	O
in	O
regions	O
with	O
moderate	O
to	O
high	O
mixed	O
malaria	S-Disease
transmission	O
Based	O
on	O
the	O
natural	O
topography	O
of	O
the	O
Trobriand	O
Islands	O
44	O
855	O
residents	O
from	O
92	O
villages	O
on	O
the	O
islands	O
were	O
enrolled	O
and	O
divided	O
into	O
the	O
main	O
and	O
outer	O
islands	O
Three	O
rounds	O
of	O
MDA	O
were	O
conducted	O
using	O
grid	O
based	O
management	O
The	O
primary	O
endpoint	O
was	O
the	O
coverage	O
rate	O
Adverse	O
reactions	O
 parasitemi	S-Disease
 malaria	S-Disease
parasitemia, 	S-Disease
morbidity	O
were	O
the	O
secondary	O
endpoints	O
There	O
were	O
36	O
716	O
people	O
living	O
in	O
75	O
villages	O
on	O
the	O
main	O
island	O
and	O
the	O
MDA	O
coverage	O
rate	O
was	O
92	O
58	O
95	O
68	O
Furthermore	O
8	O
139	O
people	O
living	O
in	O
17	O
villages	O
on	O
the	O
outer	O
islands	O
had	O
a	O
coverage	O
rate	O
of	O
94	O
93	O
96	O
11	O
The	O
adverse	O
reactions	O
were	O
mild	O
in	O
both	O
groups	O
and	O
parasitemia 	S-Disease
decreased	O
by	O
87	O
2	O
after	O
one	O
year	O
of	O
surveillance	O
The	O
average	O
annual	O
malaria	O
morbidity	O
has	O
decreased	O
by	O
89	O
3	O
after	O
the	O
program	O
for	O
four	O
years	O
High	O
compliance	O
and	O
mild	O
adverse	O
reactions	O
indicated	O
that	O
the	O
MDA	O
campaign	O
with	O
AP	O
was	O
safe	O
The	O
short	O
term	O
effect	O
is	O
relatively	O
ideal	O
but	O
the	O
evidence	O
for	O
long	O
term	O
effect	O
evaluation	O
is	O
insufficient	O
Malaria	S-Disease
health threat	E-Disease
is	O
still	O
a	O
known	O
especially	O
in	O
parts	O
of	O
sub	O
Saharan	O
Africa	O
It	O
is	O
one	O
of	O
the	O
frequently	O
mentioned	O
issues	O
with	O
hospital	O
admission	O
and	O
outpatient	O
care	O
in	O
Ethiopia	O
nThis	O
study	O
aimed	O
to	O
determine	O
the	O
nThe	O
i	O
methanol 	S-Chemical_Substance
The	O
findings	O
of	O
the	O
present	O
study	O
collectively	O
indicate	O
the	O
root	O
extract	O
of	O
The	O
80	O
extract	O
of	O
The	O
prevalence	O
and	O
distribution	O
of	O
African	B-Organism
alphaviruses	I-Organism
chikungunya	S-Disease
such	O
a	O
have	O
increased	O
in	O
recent	O
years	O
Therefore	O
a	O
better	O
understanding	O
of	O
the	O
local	O
distribution	O
of	O
alphaviruses	S-Organism
in	O
vectors	O
across	O
the	O
African	O
continent	O
is	O
important	O
Here	O
entomological	O
surveillance	O
was	O
performed	O
from	O
2014	O
to	O
2018	O
at	O
selected	O
sites	O
in	O
north	O
eastern	O
parts	O
of	O
South	O
Africa	O
where	O
alphaviruses	S-Organism
have	O
been	O
identified	O
during	O
outbreaks	O
in	O
 humans 	S-Organism
animals	S-Organism
in	O
the	O
past	O
Mosquitoes 	S-Organism
were	O
collected	O
using	O
a	O
net	O
CDC	O
light	O
and	O
BG	O
traps	O
An	O
alphavirus	O
genus	O
specific	O
nested	O
RT	O
PCR	O
was	O
used	O
for	O
screening	O
and	O
positive	O
pools	O
were	O
confirmed	O
by	O
sequencing	O
and	O
phylogenetic	O
analysis	O
We	O
collected	O
64	O
603	O
mosquitoes	O
from	O
11	O
genera	O
of	O
which	O
39	O
035	O
females	O
were	O
tested	O
Overall	O
1462	O
 mosquito 	S-Organism
pools	O
were	O
tested	O
of	O
which	O
21	O
were	O
positive	O
for	O
alphaviruses	B-Organism
Sindbis	S-Organism
Middelburg 	S-Organism
viruses	O
were	O
the	O
most	O
prevalent	O
Ndumu	B-Organism
virus 	I-Organism
as	O
detected	O
in	O
two	O
pools	O
9	O
5	O
N	O
2	O
No	O
chikungunya	S-Disease
positive	O
pools	O
were	O
identified	O
Arboviral	O
activity	O
was	O
concentrated	O
in	O
peri	O
urban	O
rural	O
and	O
conservation	O
areas	O
A	O
range	O
of	O
Culicidae	O
species	O
including	O
Barmah 	B-Organism
Fores	I-Organism
virus (	E-Organism
Chikungunya 	B-Organism
virus 	I-Organism
 Ross 	B-Organism
River	I-Organism
 virus	E-Organism
belong	O
to	O
the	O
BFV)	S-Organism
CHIKV	S-Organism
 (RRV)	S-Organism
Virus	O
like	O
particles	O
VLPs	O
composed	O
of	O
the	O
small 	B-Protien
hepatitis B	I-Protien
virus surface antigen	E-Protien
(HBsAgS	S-Protien
hepatitis B	S-Disease
are	O
the	O
antigenic	O
components	O
of	O
the	O
virus	O
HBV	O
vaccine	O
and	O
represent	O
the	O
backbones	O
for	O
a	O
chimeric	B-Chemical_Substance
anti-malaria	I-Chemical_Substance
 vaccine	E-Chemical_Substance
and	O
various	O
vaccine	O
candidates	O
Biological	O
vectors	O
have	O
to	O
face	O
pre	O
existing	O
anti	O
vector	O
immune	O
responses	O
due	O
to	O
previous	O
immune	O
exposure	O
Vector	O
recognition	O
after	O
natural	O
infections	O
or	O
vaccinations	O
can	O
result	O
in	O
unwarranted	O
outcomes	O
with	O
compromising	O
effects	O
on	O
clinical	O
outcomes	O
In	O
order	O
to	O
evaluate	O
the	O
impact	O
of	O
a	O
pre	O
existing	O
 anti-HBsAgS	S-Protien
mmune	O
response	O
we	O
developed	O
mutant	O
VLPs	O
composed	O
of	O
subunits	O
with	O
reduced	O
 HBsAgS	S-Protien
specific	O
antigenicity	O
The	O
insertion	O
of	O
a	O
malaria	S-Disease
accine	O
candidate	O
is	O
a	O
multi	O
stage	O
The	O
GMZ2	O
6c	O
Primaquine (PQ)	S-Chemical_Substance
is	O
the	O
only	O
antimalarial	O
medication	O
used	O
to	O
eradicate	O
many	O
species	O
of	O
Anaemia	S-Disease
among	O
children	O
under	O
age	O
five	O
is	O
a	O
major	O
public	O
health	O
issue	O
Although	O
anaemia	S-Disease
prevalence	O
is	O
declining	O
in	O
Ghana	O
the	O
severity	O
among	O
anaemic	O
children	O
is	O
worsening	O
This	O
study	O
aims	O
to	O
investigate	O
the	O
determinants	O
of	O
anaemia 	S-Disease
severity	O
among	O
children	O
aged	O
6	O
to	O
59	O
months	O
in	O
Ghana	O
nThe	O
study	O
utilized	O
a	O
weighted	O
sample	O
of	O
1	O
258	O
children	O
with	O
anaemia	O
with	O
data	O
obtained	O
from	O
the	O
2019	O
Ghana	O
Malaria	S-Disease
Indicator	O
Survey	O
The	O
predictor	O
variables	O
included	O
maternal	O
household	O
child	O
and	O
health	O
system	O
characteristics	O
SPSS	O
version	O
At	O
the	O
multivariate	O
level	O
three	O
different	O
multinomial	O
logistic	O
models	O
were	O
run	O
with	O
selected	O
predictor	O
variables	O
All	O
tests	O
were	O
conducted	O
at	O
the	O
95	O
confidence	O
level	O
nThe	O
overall	O
anaemia	O
prevalence	O
among	O
children	O
under	O
age	O
five	O
was	O
43	O
5	O
Of	O
these	O
2	O
6	O
were	O
severely	O
anaemic	O
48	O
5	O
were	O
moderately	O
anaemic	O
and	O
48	O
9	O
had	O
mild	O
anaemia	O
The	O
multinomial	O
analysis	O
showed	O
that	O
maternal	O
household	O
child	O
and	O
health	O
system	O
factors	O
significantly	O
predicted	O
anaemia 	S-Disease
 anaemia 	S-Disease
evels	O
among	O
anaemic	O
children	O
The	O
results	O
indicate	O
that	O
a	O
lower	O
likelihood	O
of	O
severity	O
is	O
likely	O
to	O
be	O
found	O
among	O
children	O
whose	O
mothers	O
belong	O
to	O
Pentecostal	O
Charismatic	O
faith	O
AOR	O
0	O
18	O
model	O
I	O
AOR	O
0	O
15	O
model	O
III	O
and	O
children	O
who	O
tested	O
negative	O
for	O
malaria	O
AOR	O
0	O
28	O
model	O
II	O
and	O
III	O
Again	O
a	O
higher	O
probability	O
of	O
anaemia	O
severity	O
was	O
found	O
among	O
anaemic	O
children	O
whose	O
mothers	O
were	O
not	O
aware	O
of	O
NHIS	O
coverage	O
of	O
malaria	O
AOR	O
2	O
41	O
model	O
II	O
AOR	O
2	O
60	O
model	O
III	O
With	O
regard	O
to	O
moderate	O
anaemia	O
level	O
children	O
who	O
belong	O
to	O
the	O
poorest	O
poorer	O
and	O
middle	O
household	O
wealth	O
index	O
had	O
a	O
higher	O
likelihood	O
of	O
being	O
moderately	O
anaemic	O
compared	O
to	O
those	O
in	O
rich	O
households	O
Similarly	O
anaemic	O
children	O
who	O
were	O
less	O
than	O
12	O
months	O
old	O
AOR	O
2	O
21	O
model	O
II	O
AOR	O
2	O
29	O
model	O
III	O
and	O
those	O
between	O
the	O
ages	O
of	O
1	O
2	O
years	O
AOR	O
1	O
84	O
model	O
II	O
AOR	O
1	O
83	O
model	O
III	O
were	O
more	O
likely	O
to	O
have	O
moderate	O
anaemia	O
levels	O
nThe	O
study	O
findings	O
show	O
the	O
importance	O
of	O
understanding	O
the	O
interrelation	O
among	O
different	O
factors	O
that	O
influence	O
anaemia	O
severity	O
among	O
children	O
under	O
age	O
five	O
as	O
critical	O
in	O
developing	O
strategies	O
and	O
programmes	O
aimed	O
at	O
addressing	O
childhood	O
anaemia	O
 ATP2B4	S-Gene
Genome	O
wide	O
association	O
studies	O
have	O
identified	O
as	O
a	O
severe	O
malaria	O
resistance	O
gene	O
Recently	O
8	O
potential	O
causal	O
regulatory	O
variants	O
have	O
been	O
shown	O
to	O
be	O
associated	O
with	O
severe	O
malaria.	S-Disease
 rs10900585	S-Gene
 rs11240734	S-Gene
rs1541252	S-Gene
 rs1541253	S-Gene
rs1541254, rs1541255, rs10751450, rs10751451 and rs10751452 	S-Gene
rs10751450, rs10751451 and rs10751452 	S-Gene
rs10900585, rs11240734, rs1541252, rs1541253, rs1541254, rs1541255, rs10751450, rs10751451 and rs10751452. 	S-Gene
malaria	S-Disease
Genotyping	O
o	O
in	O
154	O
unrelated	O
individuals	O
79	O
controls	O
and	O
75	O
mild	O
assays	O
whereas	O
the	O
fragment	O
of	O
the	O
ATP2B4 gene	S-Gene
containing	O
the	O
remaining	O
SNPs	O
was	O
sequenced	O
Logistic	O
regression	O
analysis	O
was	O
used	O
to	O
assess	O
the	O
association	O
between	O
the	O
SNPs	O
and	O
mild	O
malaria.	S-Disease
malaria	S-Disease
The	O
results	O
showed	O
that	O
mild	O
was	O
associated	O
with	O
patients	O
The	O
homozygous	O
genotypes	O
for	O
the	O
major	O
alleles	O
were	O
associated	O
with	O
an	O
increased	O
risk	O
of	O
mild	O
malaria	O
Furthermore	O
the	O
haplotype	O
containing	O
the	O
major	O
alleles	O
and	O
that	O
containing	O
the	O
minor	O
alleles	O
were	O
the	O
most	O
frequent	O
haplotypes	O
Individuals	O
with	O
the	O
major	O
haplotypes	O
had	O
a	O
significantly	O
higher	O
risk	O
of	O
mild	O
malaria	O
compared	O
to	O
the	O
carriers	O
of	O
the	O
minor	O
allele	O
haplotype	O
nATP2B4	O
polymorphisms	O
that	O
have	O
been	O
associated	O
with	O
severe	O
malaria	O
are	O
also	O
associated	O
with	O
mild	O
malaria	O
were	O
genotyped	O
by	O
Taqman	O
was	O
performed	O
Malaria 	S-Disease
disproportionately	O
affects	O
low	O
income	O
households	O
in	O
rural	O
communities	O
where	O
poor	O
housing	O
is	O
common	O
Despite	O
evidence	O
that	O
well	O
constructed	O
and	O
mosquito-	B-Organism
proofed	O
houses	O
can	O
reduce	O
malaria	O
risk	O
housing	O
improvement	O
is	O
rarely	O
included	O
in	O
malaria	O
control	O
toolboxes	O
This	O
study	O
assessed	O
the	O
need	O
magnitude	O
and	O
opportunities	O
for	O
housing	O
improvement	O
to	O
control	O
malaria	O
in	O
rural	O
Tanzania	O
A	O
mixed	O
methods	O
study	O
was	O
conducted	O
in	O
19	O
villages	O
across	O
four	O
district	O
councils	O
in	O
southern	O
Tanzania	O
A	O
structured	O
survey	O
was	O
administered	O
to	O
1292	O
community	O
members	O
to	O
assess	O
need	O
perceptions	O
and	O
opportunities	O
for	O
housing	O
improvement	O
for	O
malaria	O
control	O
Direct	O
observations	O
of	O
802	O
houses	O
and	O
surrounding	O
environments	O
were	O
done	O
to	O
identify	O
the	O
actual	O
needs	O
and	O
opportunities	O
and	O
to	O
validate	O
the	O
survey	O
findings	O
A	O
market	O
survey	O
was	O
done	O
to	O
assess	O
availability	O
and	O
cost	O
of	O
resources	O
and	O
services	O
necessary	O
for	O
mosquito	O
proofing	O
homes	O
Focus	O
group	O
discussions	O
were	O
conducted	O
with	O
key	O
stakeholders	O
to	O
explore	O
insights	O
on	O
the	O
potential	O
and	O
challenges	O
of	O
housing	O
improvement	O
as	O
a	O
malaria	O
intervention	O
nCompared	O
to	O
other	O
methods	O
for	O
malaria	O
control	O
housing	O
improvement	O
was	O
among	O
the	O
best	O
understood	O
and	O
most	O
preferred	O
by	O
community	O
members	O
Of	O
the	O
735	O
survey	O
respondents	O
who	O
needed	O
housing	O
improvements	O
a	O
majority	O
needed	O
window	O
screening	O
91	O
1	O
repairs	O
of	O
holes	O
in	O
walls	O
79	O
4	O
door	O
covers	O
41	O
6	O
closing	O
of	O
eave	O
spaces	O
31	O
2	O
and	O
better	O
roofs	O
19	O
0	O
Community	O
members	O
invested	O
significant	O
efforts	O
to	O
improve	O
their	O
own	O
homes	O
against	O
malaria	O
and	O
other	O
dangers	O
but	O
these	O
efforts	O
were	O
often	O
slow	O
and	O
delayed	O
due	O
to	O
high	O
costs	O
and	O
limited	O
household	O
incomes	O
Study	O
participants	O
suggested	O
several	O
mechanisms	O
of	O
support	O
to	O
improve	O
their	O
